id,type,cost,weather_dpendence,pet_friendly,time_open,time_close,movie_genre,music_genre,hike_difficulty,cusine_type
77,movie,8,FALSE,FALSE,7:57 AM,11:01 PM,Comedy,,,
78,movie,13,FALSE,FALSE,8:15 PM,2:11 PM,Action,,,
79,movie,9,FALSE,FALSE,1:48 PM,10:35 AM,Thriller,,,
80,movie,10,FALSE,FALSE,9:00 PM,7:51 AM,Action,,,
81,movie,10,FALSE,FALSE,12:11 AM,5:54 AM,Thriller,,,
82,movie,7,FALSE,FALSE,11:23 PM,9:01 PM,Comedy,,,
83,movie,9,FALSE,FALSE,3:19 AM,1:29 AM,Thriller,,,
84,movie,8,FALSE,FALSE,11:54 AM,8:14 AM,Action,,,
85,movie,10,FALSE,FALSE,1:29 AM,2:50 AM,Drama,,,
86,movie,10,FALSE,FALSE,11:42 PM,3:12 PM,Comedy,,,
87,movie,11,FALSE,FALSE,5:15 AM,3:50 AM,Comedy,,,
88,movie,9,FALSE,FALSE,4:31 PM,3:37 AM,Thriller,,,
89,movie,8,FALSE,FALSE,8:23 AM,8:34 AM,Drama,,,
90,movie,9,FALSE,FALSE,5:37 AM,9:57 AM,Comedy,,,
91,movie,11,FALSE,FALSE,7:28 AM,1:14 AM,Comedy,,,
92,movie,12,FALSE,FALSE,11:31 PM,4:31 AM,Drama,,,
93,movie,8,FALSE,FALSE,9:57 AM,10:18 PM,Comedy,,,
94,movie,9,FALSE,FALSE,6:50 PM,10:47 AM,Comedy,,,
95,movie,10,FALSE,FALSE,4:13 AM,5:38 AM,Drama,,,
96,movie,14,FALSE,FALSE,9:18 AM,3:00 AM,Action,,,
97,movie,9,FALSE,FALSE,2:23 AM,6:52 PM,Thriller,,,
98,movie,10,FALSE,FALSE,8:38 AM,6:57 PM,Thriller,,,
99,movie,14,FALSE,FALSE,3:12 AM,6:42 AM,Drama,,,
100,movie,12,FALSE,FALSE,1:38 AM,5:03 AM,Action,,,
101,movie,10,FALSE,FALSE,1:30 AM,2:52 PM,Action,,,
102,movie,10,FALSE,FALSE,4:18 AM,8:43 AM,Comedy,,,
103,movie,10,FALSE,FALSE,1:59 AM,11:14 AM,Thriller,,,
104,movie,11,FALSE,FALSE,10:59 AM,8:46 PM,Action,,,
105,movie,10,FALSE,FALSE,12:50 PM,5:47 PM,Comedy,,,
106,movie,7,FALSE,FALSE,5:06 PM,2:02 PM,Thriller,,,
107,movie,10,FALSE,FALSE,9:47 PM,4:08 AM,Thriller,,,
108,movie,9,FALSE,FALSE,9:01 PM,7:30 PM,Comedy,,,
109,movie,12,FALSE,FALSE,2:19 AM,10:34 AM,Comedy,,,
110,movie,8,FALSE,FALSE,5:42 PM,5:04 AM,Thriller,,,
111,movie,9,FALSE,FALSE,7:30 AM,11:22 AM,Drama,,,
112,movie,7,FALSE,FALSE,1:15 AM,6:38 PM,Drama,,,
113,movie,13,FALSE,FALSE,1:05 PM,8:11 AM,Drama,,,
114,movie,9,FALSE,FALSE,1:03 AM,8:36 PM,Thriller,,,
115,movie,9,FALSE,FALSE,7:11 AM,11:29 PM,Comedy,,,
116,movie,12,FALSE,FALSE,8:32 PM,11:54 PM,Drama,,,
117,movie,6,FALSE,FALSE,12:10 AM,10:53 PM,Thriller,,,
118,movie,13,FALSE,FALSE,7:24 PM,10:34 AM,Thriller,,,
119,movie,10,FALSE,FALSE,1:09 AM,5:54 PM,Thriller,,,
120,movie,12,FALSE,FALSE,3:47 AM,2:33 AM,Comedy,,,
121,movie,10,FALSE,FALSE,7:18 AM,5:14 PM,Thriller,,,
122,movie,13,FALSE,FALSE,8:19 PM,7:34 PM,Drama,,,
123,movie,8,FALSE,FALSE,11:48 AM,11:53 PM,Comedy,,,
124,movie,8,FALSE,FALSE,7:58 AM,8:49 AM,Action,,,
125,movie,10,FALSE,FALSE,6:05 AM,6:27 AM,Comedy,,,
126,movie,8,FALSE,FALSE,6:26 PM,3:49 AM,Thriller,,,
127,movie,9,FALSE,FALSE,10:08 AM,3:44 AM,Drama,,,
128,movie,10,FALSE,FALSE,12:46 AM,2:49 PM,Comedy,,,
129,movie,10,FALSE,FALSE,7:29 AM,3:52 PM,Drama,,,
130,movie,12,FALSE,FALSE,4:51 AM,4:00 PM,Thriller,,,
131,movie,9,FALSE,FALSE,5:44 AM,8:40 PM,Comedy,,,
132,movie,5,FALSE,FALSE,11:55 AM,4:29 PM,Thriller,,,
133,movie,9,FALSE,FALSE,1:41 AM,10:06 AM,Action,,,
134,movie,12,FALSE,FALSE,7:59 PM,2:19 AM,Comedy,,,
135,movie,11,FALSE,FALSE,10:47 PM,9:59 AM,Thriller,,,
136,movie,7,FALSE,FALSE,9:28 PM,6:19 PM,Thriller,,,
137,movie,13,FALSE,FALSE,4:42 PM,11:44 AM,Comedy,,,
138,movie,9,FALSE,FALSE,6:36 AM,5:17 PM,Thriller,,,
139,movie,9,FALSE,FALSE,7:35 PM,8:59 PM,Action,,,
140,movie,11,FALSE,FALSE,1:59 AM,6:06 PM,Thriller,,,
141,movie,12,FALSE,FALSE,1:18 AM,4:02 AM,Drama,,,
142,movie,10,FALSE,FALSE,12:17 AM,3:42 AM,Action,,,
143,movie,11,FALSE,FALSE,3:13 PM,7:16 PM,Thriller,,,
144,movie,12,FALSE,FALSE,5:50 PM,12:17 AM,Thriller,,,
145,movie,12,FALSE,FALSE,10:29 AM,10:37 PM,Action,,,
146,movie,11,FALSE,FALSE,1:40 PM,6:03 AM,Drama,,,
147,movie,14,FALSE,FALSE,7:17 PM,5:38 AM,Comedy,,,
148,movie,11,FALSE,FALSE,12:41 AM,8:38 PM,Comedy,,,
149,movie,11,FALSE,FALSE,1:36 AM,5:08 PM,Action,,,
150,movie,6,FALSE,FALSE,10:14 AM,7:27 PM,Thriller,,,
151,movie,12,FALSE,FALSE,11:09 AM,1:46 AM,Comedy,,,
152,movie,9,FALSE,FALSE,8:46 AM,2:51 PM,Action,,,
153,movie,6,FALSE,FALSE,10:32 PM,10:41 PM,Drama,,,
154,movie,14,FALSE,FALSE,10:33 AM,6:16 AM,Drama,,,
155,movie,7,FALSE,FALSE,6:03 PM,9:08 AM,Action,,,
156,movie,10,FALSE,FALSE,10:25 PM,4:57 PM,Comedy,,,
157,movie,10,FALSE,FALSE,5:15 PM,11:29 AM,Thriller,,,
158,movie,5,FALSE,FALSE,8:31 PM,11:21 AM,Comedy,,,
159,movie,8,FALSE,FALSE,6:29 PM,1:49 PM,Comedy,,,
160,movie,11,FALSE,FALSE,10:53 PM,9:16 PM,Thriller,,,
161,movie,11,FALSE,FALSE,11:49 AM,12:43 PM,Drama,,,
162,movie,11,FALSE,FALSE,11:47 AM,7:21 AM,Action,,,
163,movie,8,FALSE,FALSE,3:29 PM,2:09 AM,Drama,,,
164,movie,7,FALSE,FALSE,11:14 AM,5:36 PM,Drama,,,
165,movie,9,FALSE,FALSE,5:35 AM,7:48 AM,Drama,,,
166,movie,11,FALSE,FALSE,8:43 PM,2:12 PM,Drama,,,
167,movie,14,FALSE,FALSE,3:22 PM,3:50 AM,Action,,,
168,movie,11,FALSE,FALSE,9:30 AM,4:51 PM,Thriller,,,
169,movie,12,FALSE,FALSE,6:11 AM,7:56 AM,Drama,,,
170,movie,9,FALSE,FALSE,2:09 AM,9:53 PM,Comedy,,,
171,movie,9,FALSE,FALSE,6:25 PM,1:51 PM,Thriller,,,
172,movie,9,FALSE,FALSE,10:05 PM,12:01 AM,Drama,,,
173,movie,11,FALSE,FALSE,8:40 PM,9:03 PM,Comedy,,,
174,movie,12,FALSE,FALSE,4:00 PM,1:14 AM,Action,,,
175,movie,13,FALSE,FALSE,11:52 PM,1:53 AM,Comedy,,,
176,movie,13,FALSE,FALSE,3:17 AM,10:23 PM,Thriller,,,
177,movie,10,FALSE,FALSE,9:40 PM,7:49 AM,Drama,,,
178,movie,6,FALSE,FALSE,10:32 PM,3:08 AM,Drama,,,
179,movie,8,FALSE,FALSE,8:54 PM,9:02 PM,Comedy,,,
180,movie,9,FALSE,FALSE,1:15 PM,8:41 AM,Action,,,
181,movie,10,FALSE,FALSE,4:11 PM,4:21 AM,Drama,,,
182,movie,12,FALSE,FALSE,3:56 PM,7:58 AM,Action,,,
183,movie,8,FALSE,FALSE,2:38 AM,5:16 AM,Thriller,,,
184,movie,14,FALSE,FALSE,9:27 PM,7:49 AM,Thriller,,,
185,movie,12,FALSE,FALSE,9:56 PM,8:22 PM,Drama,,,
186,movie,10,FALSE,FALSE,12:28 AM,1:03 PM,Thriller,,,
187,movie,7,FALSE,FALSE,9:28 PM,1:42 PM,Drama,,,
188,movie,13,FALSE,FALSE,4:35 AM,12:46 PM,Comedy,,,
189,movie,14,FALSE,FALSE,10:09 AM,4:22 PM,Comedy,,,
190,movie,11,FALSE,FALSE,6:17 AM,9:14 PM,Thriller,,,
191,movie,9,FALSE,FALSE,7:29 PM,10:41 PM,Thriller,,,
192,movie,9,FALSE,FALSE,8:26 PM,1:38 AM,Action,,,
193,movie,14,FALSE,FALSE,1:41 PM,3:36 AM,Thriller,,,
194,movie,8,FALSE,FALSE,10:05 AM,10:27 PM,Thriller,,,
195,movie,12,FALSE,FALSE,10:12 PM,11:24 PM,Comedy,,,
196,movie,10,FALSE,FALSE,9:18 PM,9:59 AM,Drama,,,
197,movie,7,FALSE,FALSE,7:26 PM,4:14 AM,Comedy,,,
198,movie,9,FALSE,FALSE,10:08 PM,12:17 PM,Action,,,
199,movie,10,FALSE,FALSE,10:37 AM,5:46 AM,Comedy,,,
200,movie,9,FALSE,FALSE,3:09 PM,1:21 AM,Thriller,,,
201,movie,9,FALSE,FALSE,9:38 PM,11:54 AM,Action,,,
202,movie,8,FALSE,FALSE,9:58 AM,3:06 PM,Comedy,,,
203,movie,11,FALSE,FALSE,11:58 PM,4:16 AM,Action,,,
204,movie,12,FALSE,FALSE,11:06 PM,2:28 AM,Drama,,,
205,movie,10,FALSE,FALSE,3:56 AM,1:30 AM,Thriller,,,
206,movie,10,FALSE,FALSE,3:46 PM,9:27 PM,Drama,,,
207,movie,9,FALSE,FALSE,10:06 AM,3:11 AM,Comedy,,,
208,movie,11,FALSE,FALSE,8:00 AM,8:49 PM,Action,,,
209,movie,8,FALSE,FALSE,6:28 AM,3:54 AM,Drama,,,
210,movie,13,FALSE,FALSE,9:00 AM,5:22 AM,Comedy,,,
211,movie,9,FALSE,FALSE,1:59 PM,2:00 PM,Action,,,
212,movie,10,FALSE,FALSE,2:46 AM,1:27 PM,Comedy,,,
213,movie,8,FALSE,FALSE,5:44 AM,7:47 PM,Thriller,,,
214,movie,10,FALSE,FALSE,5:25 AM,2:06 PM,Thriller,,,
215,movie,10,FALSE,FALSE,5:16 PM,5:09 PM,Drama,,,
216,movie,11,FALSE,FALSE,8:29 AM,10:15 PM,Comedy,,,
217,movie,5,FALSE,FALSE,11:58 AM,1:23 PM,Action,,,
218,movie,10,FALSE,FALSE,6:36 PM,8:04 PM,Thriller,,,
219,movie,9,FALSE,FALSE,3:26 PM,9:46 AM,Thriller,,,
220,movie,11,FALSE,FALSE,6:58 PM,12:47 AM,Action,,,
221,movie,12,FALSE,FALSE,6:56 AM,4:23 PM,Action,,,
222,movie,12,FALSE,FALSE,10:24 PM,2:09 PM,Action,,,
223,movie,11,FALSE,FALSE,3:32 PM,11:06 PM,Action,,,
224,movie,13,FALSE,FALSE,12:00 PM,9:27 AM,Action,,,
225,movie,5,FALSE,FALSE,11:50 PM,1:26 AM,Thriller,,,
226,movie,6,FALSE,FALSE,9:53 AM,9:29 AM,Action,,,
227,movie,6,FALSE,FALSE,7:48 PM,11:25 AM,Drama,,,
228,movie,12,FALSE,FALSE,5:31 PM,9:57 AM,Thriller,,,
229,movie,6,FALSE,FALSE,4:16 AM,12:54 PM,Drama,,,
230,movie,8,FALSE,FALSE,2:12 PM,7:03 PM,Action,,,
231,movie,14,FALSE,FALSE,11:56 AM,9:10 PM,Comedy,,,
232,movie,10,FALSE,FALSE,3:46 AM,7:21 AM,Thriller,,,
233,movie,11,FALSE,FALSE,6:06 PM,9:18 PM,Action,,,
234,movie,11,FALSE,FALSE,4:22 AM,8:14 AM,Action,,,
235,movie,13,FALSE,FALSE,11:08 PM,8:50 PM,Comedy,,,
236,movie,12,FALSE,FALSE,5:55 PM,8:34 PM,Comedy,,,
237,movie,3,FALSE,FALSE,1:46 AM,12:36 AM,Action,,,
238,movie,12,FALSE,FALSE,3:29 AM,2:55 AM,Thriller,,,
239,movie,13,FALSE,FALSE,9:13 AM,11:19 PM,Thriller,,,
240,movie,9,FALSE,FALSE,12:15 PM,2:12 PM,Thriller,,,
241,movie,12,FALSE,FALSE,8:31 AM,10:33 AM,Drama,,,
242,movie,12,FALSE,FALSE,3:16 PM,8:55 PM,Action,,,
243,movie,13,FALSE,FALSE,11:39 AM,8:43 AM,Thriller,,,
244,movie,8,FALSE,FALSE,8:24 AM,10:58 AM,Drama,,,
245,movie,10,FALSE,FALSE,1:27 PM,11:09 PM,Drama,,,
246,movie,12,FALSE,FALSE,2:26 PM,9:05 PM,Action,,,
247,movie,8,FALSE,FALSE,11:57 AM,4:14 PM,Drama,,,
248,movie,7,FALSE,FALSE,11:44 PM,10:51 AM,Thriller,,,
249,movie,9,FALSE,FALSE,10:02 AM,3:53 PM,Drama,,,
250,movie,11,FALSE,FALSE,6:05 PM,4:16 PM,Drama,,,
251,movie,10,FALSE,FALSE,3:48 AM,2:13 PM,Comedy,,,
252,movie,13,FALSE,FALSE,11:22 PM,8:13 PM,Action,,,
253,movie,9,FALSE,FALSE,9:10 AM,1:07 PM,Action,,,
254,movie,10,FALSE,FALSE,2:29 PM,1:19 PM,Action,,,
255,movie,7,FALSE,FALSE,11:53 AM,3:51 AM,Thriller,,,
256,movie,11,FALSE,FALSE,12:38 PM,12:58 PM,Thriller,,,
257,movie,7,FALSE,FALSE,10:08 PM,6:28 PM,Drama,,,
258,movie,9,FALSE,FALSE,3:54 PM,12:43 AM,Drama,,,
259,movie,11,FALSE,FALSE,10:01 AM,7:13 PM,Thriller,,,
260,movie,11,FALSE,FALSE,9:40 PM,3:34 AM,Drama,,,
261,movie,12,FALSE,FALSE,3:24 AM,11:53 PM,Drama,,,
262,movie,9,FALSE,FALSE,9:28 AM,12:20 AM,Drama,,,
263,movie,9,FALSE,FALSE,11:45 PM,1:50 AM,Drama,,,
264,movie,11,FALSE,FALSE,12:34 AM,7:15 PM,Action,,,
265,movie,9,FALSE,FALSE,3:15 AM,11:10 AM,Drama,,,
266,movie,8,FALSE,FALSE,4:30 AM,6:12 PM,Drama,,,
267,movie,12,FALSE,FALSE,11:40 PM,4:23 PM,Thriller,,,
268,movie,13,FALSE,FALSE,5:09 PM,1:00 PM,Drama,,,
269,movie,10,FALSE,FALSE,4:08 AM,12:37 AM,Action,,,
270,movie,9,FALSE,FALSE,6:13 AM,6:45 AM,Drama,,,
271,movie,7,FALSE,FALSE,6:14 PM,11:07 PM,Thriller,,,
272,movie,10,FALSE,FALSE,9:24 PM,6:41 PM,Comedy,,,
273,movie,10,FALSE,FALSE,10:08 AM,11:00 AM,Comedy,,,
274,movie,10,FALSE,FALSE,3:09 PM,11:29 PM,Action,,,
275,movie,10,FALSE,FALSE,6:02 PM,6:40 AM,Comedy,,,
276,movie,10,FALSE,FALSE,11:35 PM,7:44 PM,Drama,,,
277,movie,13,FALSE,FALSE,10:25 PM,8:12 PM,Drama,,,
278,movie,9,FALSE,FALSE,7:18 AM,1:08 AM,Comedy,,,
279,movie,12,FALSE,FALSE,10:01 AM,7:07 PM,Action,,,
280,movie,9,FALSE,FALSE,12:42 PM,6:01 AM,Thriller,,,
281,movie,10,FALSE,FALSE,6:00 AM,8:27 AM,Drama,,,
282,movie,9,FALSE,FALSE,5:19 PM,12:16 PM,Thriller,,,
283,movie,12,FALSE,FALSE,10:08 PM,8:46 AM,Comedy,,,
284,movie,12,FALSE,FALSE,7:03 PM,3:01 AM,Action,,,
285,movie,12,FALSE,FALSE,7:49 PM,6:28 PM,Action,,,
286,movie,9,FALSE,FALSE,4:08 AM,8:08 AM,Drama,,,
287,movie,10,FALSE,FALSE,3:24 PM,8:22 AM,Drama,,,
288,movie,12,FALSE,FALSE,8:52 PM,10:24 AM,Comedy,,,
289,movie,12,FALSE,FALSE,3:30 AM,9:24 AM,Drama,,,
290,movie,11,FALSE,FALSE,5:07 PM,2:03 PM,Thriller,,,
291,movie,9,FALSE,FALSE,3:56 AM,3:58 PM,Thriller,,,
292,movie,7,FALSE,FALSE,10:00 PM,12:22 AM,Drama,,,
293,movie,8,FALSE,FALSE,7:40 PM,5:13 PM,Comedy,,,
294,movie,10,FALSE,FALSE,11:06 AM,7:19 PM,Thriller,,,
295,movie,9,FALSE,FALSE,6:00 PM,9:55 AM,Comedy,,,
296,movie,7,FALSE,FALSE,3:36 AM,1:48 AM,Drama,,,
297,movie,9,FALSE,FALSE,3:35 AM,11:36 AM,Action,,,
298,movie,10,FALSE,FALSE,4:27 AM,2:08 PM,Drama,,,
299,movie,9,FALSE,FALSE,4:28 PM,9:24 AM,Action,,,
300,movie,9,FALSE,FALSE,2:28 PM,10:46 AM,Action,,,
301,movie,5,FALSE,FALSE,11:21 PM,3:34 AM,Action,,,
302,movie,8,FALSE,FALSE,4:26 PM,9:24 PM,Comedy,,,
303,movie,7,FALSE,FALSE,4:57 PM,10:51 PM,Thriller,,,
304,movie,8,FALSE,FALSE,12:37 PM,7:14 PM,Comedy,,,
305,movie,13,FALSE,FALSE,2:41 AM,8:27 PM,Drama,,,
306,movie,10,FALSE,FALSE,3:39 AM,5:00 PM,Drama,,,
307,movie,11,FALSE,FALSE,10:16 PM,6:11 AM,Thriller,,,
308,movie,11,FALSE,FALSE,3:55 AM,9:05 AM,Comedy,,,
309,movie,10,FALSE,FALSE,1:22 PM,9:17 PM,Action,,,
310,movie,10,FALSE,FALSE,7:12 AM,6:45 AM,Thriller,,,
311,movie,8,FALSE,FALSE,12:58 PM,6:06 AM,Comedy,,,
312,movie,9,FALSE,FALSE,3:08 AM,12:35 PM,Action,,,
313,movie,9,FALSE,FALSE,12:49 PM,4:27 AM,Comedy,,,
314,movie,10,FALSE,FALSE,1:44 PM,1:08 AM,Thriller,,,
315,movie,11,FALSE,FALSE,8:36 PM,11:55 PM,Action,,,
316,movie,10,FALSE,FALSE,6:28 PM,6:26 PM,Action,,,
317,movie,7,FALSE,FALSE,4:02 PM,9:21 AM,Drama,,,
318,movie,9,FALSE,FALSE,4:19 AM,4:21 PM,Action,,,
319,movie,11,FALSE,FALSE,6:15 PM,6:29 AM,Drama,,,
320,movie,8,FALSE,FALSE,6:52 PM,10:42 AM,Comedy,,,
321,movie,11,FALSE,FALSE,4:19 AM,2:53 AM,Comedy,,,
322,movie,12,FALSE,FALSE,4:07 PM,4:36 AM,Comedy,,,
323,movie,13,FALSE,FALSE,5:28 AM,6:04 PM,Comedy,,,
324,movie,12,FALSE,FALSE,4:38 PM,6:21 PM,Drama,,,
325,movie,10,FALSE,FALSE,3:45 PM,12:43 PM,Thriller,,,
326,movie,10,FALSE,FALSE,6:47 AM,2:28 AM,Drama,,,
327,movie,7,FALSE,FALSE,4:25 PM,11:35 PM,Comedy,,,
328,movie,9,FALSE,FALSE,12:11 PM,5:00 AM,Comedy,,,
329,movie,7,FALSE,FALSE,11:35 AM,1:33 PM,Thriller,,,
330,movie,8,FALSE,FALSE,4:15 AM,6:27 AM,Drama,,,
331,movie,11,FALSE,FALSE,4:05 PM,4:32 PM,Comedy,,,
332,movie,9,FALSE,FALSE,5:17 AM,7:50 PM,Drama,,,
333,movie,9,FALSE,FALSE,1:10 PM,4:56 PM,Comedy,,,
334,movie,10,FALSE,FALSE,1:07 AM,6:40 AM,Action,,,
335,movie,5,FALSE,FALSE,10:26 AM,8:20 AM,Thriller,,,
336,movie,10,FALSE,FALSE,3:39 PM,4:03 PM,Action,,,
337,movie,12,FALSE,FALSE,4:22 PM,5:31 AM,Comedy,,,
338,movie,10,FALSE,FALSE,3:30 PM,12:31 PM,Thriller,,,
339,movie,10,FALSE,FALSE,2:34 PM,5:00 PM,Action,,,
340,movie,7,FALSE,FALSE,7:18 PM,10:24 AM,Thriller,,,
341,movie,8,FALSE,FALSE,12:24 AM,6:36 AM,Thriller,,,
342,movie,9,FALSE,FALSE,9:28 PM,8:14 AM,Thriller,,,
343,movie,10,FALSE,FALSE,4:18 PM,6:52 AM,Comedy,,,
344,movie,11,FALSE,FALSE,4:30 PM,1:28 PM,Comedy,,,
345,movie,6,FALSE,FALSE,2:25 AM,12:52 AM,Action,,,
346,movie,10,FALSE,FALSE,11:12 AM,1:43 PM,Action,,,
347,movie,12,FALSE,FALSE,5:55 PM,3:16 PM,Action,,,
348,movie,12,FALSE,FALSE,2:23 AM,7:26 AM,Comedy,,,
349,movie,14,FALSE,FALSE,3:46 AM,9:36 AM,Action,,,
350,movie,11,FALSE,FALSE,4:06 PM,1:02 PM,Drama,,,
351,movie,12,FALSE,FALSE,2:23 PM,10:45 AM,Comedy,,,
352,movie,7,FALSE,FALSE,10:16 PM,5:49 PM,Comedy,,,
353,movie,7,FALSE,FALSE,7:32 PM,11:02 AM,Action,,,
354,movie,5,FALSE,FALSE,1:17 AM,12:50 AM,Action,,,
355,movie,8,FALSE,FALSE,8:48 AM,7:46 PM,Drama,,,
356,movie,10,FALSE,FALSE,9:58 AM,7:34 AM,Comedy,,,
357,movie,11,FALSE,FALSE,3:08 AM,5:58 AM,Thriller,,,
358,movie,7,FALSE,FALSE,10:53 AM,2:01 PM,Action,,,
359,movie,9,FALSE,FALSE,9:49 AM,11:24 PM,Comedy,,,
360,movie,7,FALSE,FALSE,10:44 PM,10:14 PM,Comedy,,,
361,movie,13,FALSE,FALSE,11:38 PM,7:32 AM,Comedy,,,
362,movie,11,FALSE,FALSE,1:33 AM,4:34 AM,Comedy,,,
363,movie,11,FALSE,FALSE,12:06 PM,10:38 PM,Thriller,,,
