id,type,cost,weather_dpendence,pet_friendly,time_open,time_close,movie_genre,music_genre,hike_difficulty,cusine_type
107,restaurant,78,FALSE,false,9:26 PM,3:26 PM,,,,Mexican
108,restaurant,41,FALSE,false,5:19 PM,10:14 PM,,,,Mexican
109,restaurant,34,FALSE,true,12:19 PM,8:11 AM,,,,Italian
110,restaurant,28,FALSE,false,2:10 PM,5:36 AM,,,,American
111,restaurant,73,FALSE,true,11:13 AM,1:18 AM,,,,American
112,restaurant,53,FALSE,false,5:30 PM,8:30 AM,,,,Italian
113,restaurant,62,FALSE,false,6:57 PM,11:33 AM,,,,Japanese
114,restaurant,43,FALSE,true,2:49 AM,8:44 PM,,,,Mexican
115,restaurant,48,FALSE,true,5:53 AM,4:29 PM,,,,American
116,restaurant,91,FALSE,true,8:19 AM,9:59 AM,,,,Moroccan
117,restaurant,101,FALSE,false,10:28 PM,6:43 AM,,,,Mexican
118,restaurant,74,FALSE,true,10:13 AM,2:09 AM,,,,Japanese
119,restaurant,45,FALSE,false,7:40 AM,2:39 PM,,,,Chinese
120,restaurant,72,FALSE,false,11:15 AM,6:10 PM,,,,American
121,restaurant,127,FALSE,true,2:34 AM,6:35 PM,,,,Mexican
122,restaurant,85,FALSE,true,1:44 AM,9:34 AM,,,,Moroccan
123,restaurant,68,FALSE,false,6:04 PM,9:02 AM,,,,Chinese
124,restaurant,65,FALSE,true,1:39 AM,10:38 AM,,,,Mexican
125,restaurant,34,FALSE,false,7:12 AM,11:44 PM,,,,Moroccan
126,restaurant,37,FALSE,false,11:34 AM,2:55 PM,,,,Japanese
127,restaurant,25,FALSE,false,9:47 PM,7:49 PM,,,,Moroccan
128,restaurant,29,FALSE,true,11:42 PM,7:34 AM,,,,Italian
129,restaurant,59,FALSE,true,5:53 PM,4:24 PM,,,,Japanese
130,restaurant,21,FALSE,false,12:47 PM,3:47 AM,,,,Japanese
131,restaurant,70,FALSE,false,10:03 AM,1:51 PM,,,,Japanese
132,restaurant,74,FALSE,false,9:54 PM,9:45 PM,,,,Mexican
133,restaurant,6,FALSE,true,9:08 AM,6:20 AM,,,,Mexican
134,restaurant,87,FALSE,true,2:17 PM,6:11 AM,,,,Chinese
135,restaurant,34,FALSE,false,11:05 PM,11:05 PM,,,,Mexican
136,restaurant,18,FALSE,false,2:50 AM,5:04 AM,,,,Moroccan
137,restaurant,89,FALSE,true,6:42 PM,9:32 PM,,,,Moroccan
138,restaurant,44,FALSE,true,4:54 AM,4:01 AM,,,,Chinese
139,restaurant,40,FALSE,false,6:35 PM,4:00 PM,,,,Mexican
140,restaurant,61,FALSE,false,2:45 AM,6:07 PM,,,,Italian
141,restaurant,85,FALSE,false,5:43 PM,1:36 PM,,,,Moroccan
142,restaurant,67,FALSE,false,10:02 AM,11:17 PM,,,,Italian
143,restaurant,75,FALSE,false,3:25 PM,6:13 AM,,,,Japanese
144,restaurant,100,FALSE,false,8:17 AM,2:25 PM,,,,Japanese
145,restaurant,73,FALSE,false,6:11 AM,11:21 AM,,,,Chinese
146,restaurant,65,FALSE,false,10:50 AM,1:43 PM,,,,Mexican
147,restaurant,63,FALSE,false,10:51 AM,4:37 AM,,,,American
148,restaurant,53,FALSE,false,3:20 PM,8:39 PM,,,,Mexican
149,restaurant,55,FALSE,false,8:02 PM,10:32 PM,,,,Japanese
150,restaurant,42,FALSE,false,8:25 PM,7:57 AM,,,,Mexican
151,restaurant,39,FALSE,true,12:52 PM,7:35 AM,,,,Italian
152,restaurant,57,FALSE,true,4:17 PM,9:27 PM,,,,Moroccan
153,restaurant,67,FALSE,false,7:10 PM,6:41 PM,,,,American
154,restaurant,50,FALSE,true,3:43 AM,4:39 PM,,,,Chinese
155,restaurant,99,FALSE,true,2:38 AM,9:57 PM,,,,Chinese
156,restaurant,85,FALSE,true,2:37 PM,12:25 AM,,,,Italian
157,restaurant,45,FALSE,true,9:25 PM,2:26 PM,,,,Mexican
158,restaurant,25,FALSE,false,12:43 AM,10:05 PM,,,,Mexican
159,restaurant,-11,FALSE,false,7:10 AM,6:18 AM,,,,Chinese
160,restaurant,102,FALSE,false,12:57 PM,9:08 PM,,,,Chinese
161,restaurant,92,FALSE,true,2:51 PM,10:42 AM,,,,Chinese
162,restaurant,87,FALSE,true,12:02 AM,3:53 AM,,,,Mexican
163,restaurant,46,FALSE,true,11:28 AM,7:37 AM,,,,Italian
164,restaurant,23,FALSE,true,2:49 PM,11:45 AM,,,,Japanese
165,restaurant,68,FALSE,false,8:29 PM,4:38 AM,,,,Mexican
166,restaurant,113,FALSE,false,9:51 PM,12:51 PM,,,,Chinese
167,restaurant,33,FALSE,true,10:31 PM,1:39 PM,,,,Chinese
168,restaurant,33,FALSE,true,7:59 PM,10:52 AM,,,,Mexican
169,restaurant,29,FALSE,true,8:23 AM,8:51 AM,,,,Moroccan
170,restaurant,59,FALSE,true,3:40 AM,12:28 PM,,,,Moroccan
171,restaurant,54,FALSE,true,2:34 AM,8:51 PM,,,,Moroccan
172,restaurant,75,FALSE,false,11:58 AM,3:58 AM,,,,Chinese
173,restaurant,142,FALSE,true,1:48 PM,7:01 PM,,,,Moroccan
174,restaurant,85,FALSE,true,6:01 PM,8:16 AM,,,,Chinese
175,restaurant,103,FALSE,false,6:36 PM,3:34 PM,,,,American
176,restaurant,106,FALSE,false,9:08 AM,12:52 AM,,,,Japanese
177,restaurant,99,FALSE,false,6:05 PM,4:58 PM,,,,Mexican
178,restaurant,131,FALSE,false,11:01 AM,8:09 PM,,,,Chinese
179,restaurant,92,FALSE,false,5:37 AM,11:24 PM,,,,Japanese
180,restaurant,56,FALSE,false,4:40 PM,3:06 PM,,,,Moroccan
181,restaurant,67,FALSE,false,1:41 PM,6:28 PM,,,,Mexican
182,restaurant,73,FALSE,false,3:36 AM,2:04 PM,,,,Chinese
183,restaurant,78,FALSE,false,7:56 PM,11:07 PM,,,,American
184,restaurant,61,FALSE,false,2:08 PM,4:42 PM,,,,Italian
185,restaurant,46,FALSE,false,12:18 PM,2:32 PM,,,,Mexican
186,restaurant,72,FALSE,true,4:07 AM,3:49 PM,,,,Italian
187,restaurant,50,FALSE,true,3:47 PM,12:14 PM,,,,Moroccan
188,restaurant,27,FALSE,true,11:01 PM,9:59 AM,,,,Japanese
189,restaurant,108,FALSE,false,9:31 AM,10:59 AM,,,,Japanese
190,restaurant,34,FALSE,false,11:40 AM,2:36 PM,,,,Mexican
191,restaurant,81,FALSE,false,4:34 AM,6:59 AM,,,,Mexican
192,restaurant,53,FALSE,true,8:57 PM,1:07 AM,,,,Chinese
193,restaurant,78,FALSE,false,5:58 PM,6:10 PM,,,,Italian
194,restaurant,41,FALSE,true,4:22 AM,9:30 AM,,,,Moroccan
195,restaurant,58,FALSE,true,2:21 PM,8:34 AM,,,,Italian
196,restaurant,55,FALSE,true,9:03 AM,10:09 AM,,,,Japanese
197,restaurant,101,FALSE,true,7:58 PM,4:50 AM,,,,American
198,restaurant,76,FALSE,false,6:04 AM,4:06 PM,,,,Japanese
199,restaurant,84,FALSE,true,1:16 AM,1:39 PM,,,,Moroccan
200,restaurant,27,FALSE,false,3:38 AM,5:48 AM,,,,Mexican
201,restaurant,45,FALSE,true,5:20 PM,2:00 PM,,,,Mexican
202,restaurant,-21,FALSE,false,1:59 AM,8:09 PM,,,,Japanese
203,restaurant,117,FALSE,true,7:29 AM,5:42 PM,,,,Japanese
204,restaurant,85,FALSE,true,10:43 PM,11:05 AM,,,,Moroccan
205,restaurant,75,FALSE,true,12:58 PM,1:44 AM,,,,Mexican
206,restaurant,-34,FALSE,true,11:51 AM,12:18 AM,,,,American
207,restaurant,80,FALSE,false,4:01 AM,2:32 PM,,,,Chinese
208,restaurant,32,FALSE,false,12:53 AM,12:19 PM,,,,Italian
209,restaurant,71,FALSE,false,5:57 PM,5:38 AM,,,,Mexican
210,restaurant,71,FALSE,false,3:33 AM,3:13 PM,,,,Italian
211,restaurant,41,FALSE,true,3:09 PM,7:12 PM,,,,Moroccan
212,restaurant,71,FALSE,true,9:53 PM,11:25 PM,,,,Italian
213,restaurant,67,FALSE,false,2:38 AM,1:01 AM,,,,Mexican
214,restaurant,47,FALSE,false,10:05 PM,9:09 PM,,,,Mexican
215,restaurant,87,FALSE,true,10:22 PM,8:05 AM,,,,Moroccan
216,restaurant,32,FALSE,true,4:56 AM,6:59 AM,,,,Moroccan
217,restaurant,45,FALSE,true,2:01 AM,7:19 AM,,,,Mexican
218,restaurant,54,FALSE,false,3:18 PM,5:58 AM,,,,Mexican
219,restaurant,64,FALSE,false,6:57 AM,11:12 PM,,,,Japanese
220,restaurant,68,FALSE,false,11:55 AM,2:59 AM,,,,American
221,restaurant,67,FALSE,false,6:16 PM,8:50 AM,,,,Italian
222,restaurant,46,FALSE,false,10:07 AM,8:02 AM,,,,Japanese
223,restaurant,34,FALSE,false,6:42 AM,12:08 PM,,,,Chinese
224,restaurant,13,FALSE,false,9:06 PM,8:42 AM,,,,Chinese
225,restaurant,112,FALSE,false,12:51 AM,10:10 AM,,,,Japanese
226,restaurant,95,FALSE,true,8:53 AM,10:00 PM,,,,Chinese
227,restaurant,71,FALSE,false,2:06 PM,10:14 AM,,,,Chinese
228,restaurant,55,FALSE,true,6:22 AM,11:22 PM,,,,Chinese
229,restaurant,87,FALSE,true,6:18 AM,4:00 AM,,,,American
230,restaurant,66,FALSE,true,2:31 AM,4:37 AM,,,,Italian
231,restaurant,47,FALSE,false,9:34 AM,2:09 PM,,,,Moroccan
232,restaurant,56,FALSE,true,4:34 PM,4:49 AM,,,,Chinese
233,restaurant,25,FALSE,true,3:22 AM,11:56 AM,,,,American
234,restaurant,10,FALSE,true,12:07 AM,12:35 PM,,,,Japanese
235,restaurant,78,FALSE,false,7:40 AM,11:02 AM,,,,Japanese
236,restaurant,42,FALSE,true,11:48 AM,2:01 PM,,,,American
237,restaurant,56,FALSE,true,5:08 PM,3:14 AM,,,,Chinese
238,restaurant,57,FALSE,true,2:59 PM,2:55 AM,,,,American
239,restaurant,47,FALSE,true,8:46 AM,10:59 PM,,,,Moroccan
240,restaurant,68,FALSE,false,2:49 AM,8:49 PM,,,,Chinese
241,restaurant,51,FALSE,false,12:37 AM,6:49 PM,,,,Mexican
242,restaurant,92,FALSE,false,7:15 AM,1:27 AM,,,,Chinese
243,restaurant,90,FALSE,false,5:08 AM,6:41 AM,,,,Japanese
244,restaurant,52,FALSE,false,8:59 PM,1:52 AM,,,,Japanese
245,restaurant,85,FALSE,false,8:46 PM,10:23 AM,,,,Italian
246,restaurant,96,FALSE,true,6:30 AM,2:38 PM,,,,American
247,restaurant,83,FALSE,true,10:26 PM,2:21 PM,,,,Italian
248,restaurant,25,FALSE,true,2:17 AM,3:34 PM,,,,Moroccan
249,restaurant,53,FALSE,false,5:44 PM,11:33 AM,,,,Moroccan
250,restaurant,87,FALSE,true,5:21 PM,12:42 PM,,,,Italian
251,restaurant,40,FALSE,true,9:57 AM,5:03 AM,,,,Moroccan
252,restaurant,23,FALSE,true,7:09 PM,7:16 AM,,,,Japanese
253,restaurant,22,FALSE,true,3:11 AM,2:22 PM,,,,American
254,restaurant,24,FALSE,true,2:00 PM,12:56 PM,,,,Japanese
255,restaurant,77,FALSE,false,3:30 PM,7:04 AM,,,,Italian
256,restaurant,50,FALSE,true,12:56 AM,7:40 PM,,,,American
257,restaurant,68,FALSE,false,1:12 PM,12:11 AM,,,,Mexican
258,restaurant,88,FALSE,false,11:54 AM,12:54 AM,,,,Mexican
259,restaurant,20,FALSE,false,12:25 PM,2:23 PM,,,,Japanese
260,restaurant,5,FALSE,false,4:41 PM,11:53 AM,,,,American
261,restaurant,38,FALSE,false,5:56 PM,2:11 AM,,,,Moroccan
262,restaurant,38,FALSE,false,3:58 PM,10:57 AM,,,,Japanese
263,restaurant,61,FALSE,true,7:34 PM,7:49 PM,,,,Moroccan
264,restaurant,84,FALSE,true,11:16 AM,10:56 AM,,,,Mexican
265,restaurant,91,FALSE,true,5:50 PM,6:58 AM,,,,Italian
266,restaurant,71,FALSE,false,10:08 AM,11:41 AM,,,,Italian
267,restaurant,35,FALSE,true,6:33 PM,1:46 AM,,,,Moroccan
268,restaurant,68,FALSE,false,9:36 AM,12:40 PM,,,,Chinese
269,restaurant,64,FALSE,false,11:03 AM,4:38 AM,,,,Japanese
270,restaurant,73,FALSE,false,10:01 PM,12:22 PM,,,,Mexican
271,restaurant,69,FALSE,true,6:24 AM,2:23 PM,,,,American
272,restaurant,75,FALSE,true,2:30 PM,3:51 AM,,,,Chinese
273,restaurant,48,FALSE,true,3:01 PM,4:35 AM,,,,Italian
274,restaurant,45,FALSE,true,11:58 PM,11:47 AM,,,,Mexican
275,restaurant,72,FALSE,true,9:36 PM,5:30 AM,,,,Moroccan
276,restaurant,24,FALSE,true,11:04 PM,8:24 AM,,,,Japanese
277,restaurant,35,FALSE,false,9:30 AM,3:27 AM,,,,Japanese
278,restaurant,74,FALSE,false,3:38 AM,2:13 PM,,,,American
279,restaurant,33,FALSE,false,5:38 AM,8:50 PM,,,,American
280,restaurant,78,FALSE,true,6:39 AM,1:38 PM,,,,Moroccan
281,restaurant,99,FALSE,false,3:21 PM,7:12 AM,,,,Chinese
282,restaurant,81,FALSE,true,1:25 AM,3:02 AM,,,,Mexican
283,restaurant,110,FALSE,false,2:42 AM,3:13 AM,,,,Mexican
284,restaurant,19,FALSE,true,10:52 PM,7:53 PM,,,,Italian
285,restaurant,82,FALSE,false,3:04 PM,10:17 PM,,,,Moroccan
286,restaurant,106,FALSE,false,2:51 AM,5:11 PM,,,,Japanese
287,restaurant,65,FALSE,true,11:16 PM,10:06 AM,,,,Italian
288,restaurant,60,FALSE,false,2:43 PM,5:37 PM,,,,American
289,restaurant,79,FALSE,false,9:06 PM,3:18 AM,,,,Moroccan
290,restaurant,108,FALSE,false,10:36 AM,12:53 AM,,,,American
291,restaurant,110,FALSE,true,1:23 PM,1:09 AM,,,,Italian
292,restaurant,90,FALSE,true,5:31 AM,7:09 PM,,,,Mexican
293,restaurant,131,FALSE,true,6:58 PM,7:32 PM,,,,Moroccan
294,restaurant,4,FALSE,false,2:32 PM,11:53 AM,,,,Japanese
295,restaurant,74,FALSE,true,9:24 AM,8:18 AM,,,,Mexican
296,restaurant,80,FALSE,false,1:29 PM,12:08 AM,,,,Chinese
297,restaurant,78,FALSE,true,7:58 PM,4:02 AM,,,,Mexican
298,restaurant,81,FALSE,false,9:19 PM,11:27 AM,,,,Japanese
299,restaurant,10,FALSE,false,8:36 PM,10:44 PM,,,,Japanese
300,restaurant,75,FALSE,false,11:13 PM,9:05 PM,,,,Italian
301,restaurant,-24,FALSE,false,11:48 PM,4:57 AM,,,,Moroccan
302,restaurant,18,FALSE,false,4:14 AM,9:19 PM,,,,Mexican
303,restaurant,69,FALSE,false,2:52 AM,11:21 PM,,,,Chinese
304,restaurant,57,FALSE,false,12:17 PM,9:15 AM,,,,American
305,restaurant,62,FALSE,true,6:58 PM,7:02 PM,,,,Moroccan
306,restaurant,64,FALSE,true,1:09 AM,8:35 AM,,,,Chinese
307,restaurant,28,FALSE,true,11:01 PM,1:20 PM,,,,Japanese
308,restaurant,79,FALSE,false,10:32 AM,10:08 AM,,,,American
309,restaurant,-3,FALSE,false,1:06 AM,8:46 PM,,,,Moroccan
310,restaurant,66,FALSE,true,4:24 PM,2:19 AM,,,,Mexican
311,restaurant,54,FALSE,true,2:06 AM,3:28 PM,,,,Mexican
312,restaurant,46,FALSE,false,6:27 PM,4:58 PM,,,,Moroccan
313,restaurant,83,FALSE,true,3:31 PM,7:49 AM,,,,Italian
314,restaurant,33,FALSE,true,6:20 PM,1:27 AM,,,,Moroccan
315,restaurant,19,FALSE,true,6:54 PM,8:06 PM,,,,Moroccan
316,restaurant,27,FALSE,true,12:19 PM,2:56 AM,,,,Italian
317,restaurant,53,FALSE,false,6:58 PM,9:42 PM,,,,Italian
318,restaurant,44,FALSE,false,7:01 PM,8:44 PM,,,,Mexican
319,restaurant,35,FALSE,false,7:45 AM,1:43 AM,,,,Italian
320,restaurant,31,FALSE,false,3:31 AM,4:48 AM,,,,American
321,restaurant,24,FALSE,false,5:19 AM,3:21 AM,,,,Mexican
322,restaurant,73,FALSE,false,3:20 AM,12:56 PM,,,,Japanese
323,restaurant,102,FALSE,false,10:31 PM,1:58 AM,,,,Moroccan
324,restaurant,90,FALSE,false,6:55 AM,1:27 AM,,,,Moroccan
325,restaurant,56,FALSE,false,8:13 AM,4:31 PM,,,,Mexican
326,restaurant,84,FALSE,true,4:33 PM,5:49 PM,,,,Mexican
327,restaurant,53,FALSE,false,12:55 PM,11:21 PM,,,,Chinese
328,restaurant,72,FALSE,false,6:11 PM,5:13 AM,,,,Moroccan
329,restaurant,67,FALSE,false,4:46 PM,9:22 PM,,,,Moroccan
330,restaurant,57,FALSE,true,1:10 PM,3:27 AM,,,,American
331,restaurant,118,FALSE,true,12:22 PM,1:24 PM,,,,Japanese
332,restaurant,1,FALSE,true,5:41 PM,8:24 AM,,,,Mexican
333,restaurant,81,FALSE,true,1:37 AM,6:19 PM,,,,Moroccan
334,restaurant,18,FALSE,true,7:24 AM,11:40 PM,,,,Chinese
335,restaurant,31,FALSE,true,3:39 AM,4:23 AM,,,,Chinese
336,restaurant,48,FALSE,false,1:04 AM,9:17 PM,,,,American
337,restaurant,7,FALSE,false,5:42 PM,2:02 AM,,,,Mexican
338,restaurant,48,FALSE,false,5:17 PM,4:57 PM,,,,Japanese
339,restaurant,69,FALSE,false,1:28 AM,2:31 AM,,,,Mexican
340,restaurant,97,FALSE,true,8:15 AM,6:38 AM,,,,Chinese
341,restaurant,27,FALSE,false,8:21 AM,6:40 AM,,,,Italian
342,restaurant,127,FALSE,false,3:43 PM,10:58 PM,,,,Moroccan
343,restaurant,29,FALSE,false,9:32 PM,6:03 PM,,,,Mexican
344,restaurant,27,FALSE,false,10:55 PM,10:19 PM,,,,Japanese
345,restaurant,33,FALSE,false,10:37 PM,3:50 PM,,,,Moroccan
346,restaurant,42,FALSE,true,9:21 AM,9:41 PM,,,,Japanese
347,restaurant,87,FALSE,true,10:17 PM,1:55 AM,,,,Moroccan
348,restaurant,59,FALSE,false,5:34 AM,11:30 AM,,,,American
349,restaurant,11,FALSE,true,12:25 AM,7:25 PM,,,,Japanese
350,restaurant,50,FALSE,false,1:46 AM,11:09 AM,,,,Mexican
351,restaurant,58,FALSE,false,10:34 AM,7:05 AM,,,,Mexican
352,restaurant,75,FALSE,true,7:58 AM,8:46 AM,,,,Italian
353,restaurant,53,FALSE,false,2:55 PM,2:01 PM,,,,Chinese
354,restaurant,72,FALSE,true,4:10 PM,2:19 PM,,,,American
355,restaurant,36,FALSE,false,3:30 AM,6:27 AM,,,,Chinese
356,restaurant,107,FALSE,true,10:24 AM,12:50 AM,,,,Moroccan
357,restaurant,80,FALSE,false,9:21 PM,11:53 PM,,,,Italian
358,restaurant,7,FALSE,false,8:05 PM,12:35 AM,,,,Moroccan
359,restaurant,41,FALSE,true,3:51 PM,5:09 PM,,,,Mexican
360,restaurant,19,FALSE,true,1:03 AM,8:48 AM,,,,Italian
361,restaurant,75,FALSE,false,8:43 PM,10:45 PM,,,,Moroccan
362,restaurant,12,FALSE,true,2:46 PM,11:57 AM,,,,Italian
363,restaurant,79,FALSE,true,9:14 AM,12:57 AM,,,,Chinese
364,restaurant,24,FALSE,false,8:39 AM,5:01 AM,,,,Japanese
365,restaurant,52,FALSE,true,5:10 PM,11:15 PM,,,,Japanese
366,restaurant,43,FALSE,false,12:05 AM,7:38 PM,,,,American
367,restaurant,50,FALSE,false,12:10 PM,10:08 PM,,,,Mexican
368,restaurant,65,FALSE,false,3:04 PM,7:11 PM,,,,Mexican
